bgp2000gj,bg2010gj,bg2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G39002508530299999040900R1,G39002500409001,390250409001,1.0,1.0,1.0,1.0
G39002508530299999040900R3,G39002500409004,390250409004,0.0,0.0,0.0,0.0
G39002508530299999040900R4,G39002500409002,390250409002,1.0,1.0,1.0,1.0
G39002508530299999040900R4,G39002500419002,390250419002,0.0,0.0,0.0,0.0
G39002700022699999994400R3,G39002709644003,390279644003,1.0,1.0,1.0,1.0
G39002700022699999994500R4,G39002709645001,390279645001,1.0,1.0,1.0,1.0
G39002700022699999994700R4,G39002709647004,390279647004,1.0,1.0,1.0,1.0
G39002700022699999994800R1,G39002709648001,390279648001,1.0,1.0,1.0,1.0
G39002701397499999994400R2,G39002709644002,390279644002,1.0,1.0,1.0,1.0
G39002701397499999994400R3,G39002709644003,390279644003,1.0,1.0,1.0,1.0
G39002701397499999994500R4,G39002709645001,390279645001,1.0,1.0,1.0,1.0
G39002701523845542995000R2,G39002709650002,390279650002,1.0,1.0,1.0,1.0
G39002701523848118995000R1,G39002709650001,390279650001,0.9361702128,0.9402985075,0.9411764706,0.9438202247
G39002701523848118995000R1,G39002709650002,390279650002,0.0638297872,0.0597014925,0.0588235294,0.0561797753
G39002701523848118995000R2,G39002709650002,390279650002,1.0,1.0,1.0,1.0
G39002701523899999995000R1,G39002709650001,390279650001,1.0,1.0,1.0,1.0
G39002701523899999995000R1,G39002709650002,390279650002,0.0,0.0,0.0,0.0
G39002701523899999995000R2,G39002709650002,390279650002,1.0,1.0,1.0,1.0
G39002701523899999995000R3,G39002709650003,390279650003,1.0,1.0,1.0,1.0
G39002701523899999995100R2,G39002709651002,390279651002,1.0,1.0,1.0,1.0
G39002703171055748995100R2,G39002709651002,390279651002,1.0,1.0,1.0,1.0
G39002703171055748995100R3,G39002709651003,390279651003,1.0,1.0,1.0,1.0
G39002703171099999994700R1,G39002709647001,390279647001,1.0,1.0,1.0,1.0
G39002703171099999995100R1,G39002709651001,390279651001,1.0,1.0,1.0,1.0
G39002703171099999995100R2,G39002709651002,390279651002,1.0,1.0,1.0,1.0
G39002703171099999995100R3,G39002709651003,390279651003,1.0,1.0,1.0,1.0
G39002703854249896994800R3,G39002709648003,390279648003,1.0,1.0,1.0,1.0
G39002703854249896995000R3,G39002709650003,390279650003,1.0,1.0,1.0,1.0
G39002703854299999994800R3,G39002709648003,390279648003,1.0,1.0,1.0,1.0
G39002703854299999995000R1,G39002709650001,390279650001,1.0,1.0,1.0,1.0
G39002703854299999995000R2,G39002709650002,390279650002,1.0,1.0,1.0,1.0
G39002703854299999995000R3,G39002709650003,390279650003,1.0,1.0,1.0,1.0
G39002704306464360994400R1,G39002709644001,390279644001,1.0,1.0,1.0,1.0
G39002704306464360994400R2,G39002709644002,390279644002,1.0,1.0,1.0,1.0
G39002704306499999994400R1,G39002709644001,390279644001,1.0,1.0,1.0,1.0
G39002704306499999994400R2,G39002709644002,390279644002,1.0,1.0,1.0,1.0
G39002704767006908994900R2,G39002709649002,390279649002,0.0,0.0,0.0,0.0
G39002704767006908994900R3,G39002709649003,390279649003,1.0,1.0,1.0,1.0
G39002704767006908994900R4,G39002709649004,390279649004,1.0,1.0,1.0,1.0
G39002704767006908994900U1,G39002709649001,390279649001,1.0,1.0,1.0,1.0
G39002704767006908994900U2,G39002709649002,390279649002,1.0,1.0,1.0,1.0
G39002704767006908994900U3,G39002709649003,390279649003,1.0,1.0,1.0,1.0
G39002704767006908994900U4,G39002709649004,390279649004,1.0,1.0,1.0,1.0
G39002704767099999994800R2,G39002709648002,390279648002,1.0,1.0,1.0,1.0
G39002704767099999994800R3,G39002709648003,390279648003,1.0,1.0,1.0,1.0
G39002704767099999994900R1,G39002709649001,390279649001,1.0,1.0,1.0,1.0
G39002704767099999994900R2,G39002709649002,390279649002,1.0,1.0,1.0,1.0
G39002704767099999994900R3,G39002709649003,390279649003,1.0,1.0,1.0,1.0
G39002704767099999994900R4,G39002709649004,390279649004,1.0,1.0,1.0,1.0
G39002704767099999994900U1,G39002709649001,390279649001,0.0,0.0,0.0,0.0
G39002704767099999994900U4,G39002709649004,390279649004,1.0,1.0,1.0,1.0
G39002704767099999995000R3,G39002709650003,390279650003,1.0,1.0,1.0,1.0
G39002706664269400994300R1,G39002709643001,390279643001,1.0,1.0,1.0,1.0
G39002706664269400994300R2,G39002709643002,390279643002,1.0,1.0,1.0,1.0
G39002706664269400994300R3,G39002709643003,390279643003,1.0,1.0,1.0,1.0
G39002706664269400994300R4,G39002709643004,390279643004,0.0,0.0,0.0,0.0
G39002706664269400994300U1,G39002709643001,390279643001,1.0,1.0,1.0,1.0
G39002706664269400994300U2,G39002709643002,390279643002,1.0,1.0,1.0,1.0
G39002706664269400994300U3,G39002709643003,390279643003,1.0,1.0,1.0,1.0
G39002706664269400994300U4,G39002709643004,390279643004,1.0,1.0,1.0,1.0
G39002706664299999994300R1,G39002709643001,390279643001,1.0,1.0,1.0,1.0
G39002706664299999994300R2,G39002709643002,390279643002,1.0,1.0,1.0,1.0
G39002706664299999994300R3,G39002709643003,390279643003,1.0,1.0,1.0,1.0
G39002706664299999994300R4,G39002709643004,390279643004,1.0,1.0,1.0,1.0
G39002706664299999994400R1,G39002709644001,390279644001,1.0,1.0,1.0,1.0
G39002706664299999995100R1,G39002709651001,390279651001,1.0,1.0,1.0,1.0
G39002707830285792994500R1,G39002709645002,390279645002,1.0,1.0,1.0,1.0
G39002707830285792994500U1,G39002709645002,390279645002,1.0,1.0,1.0,1.0
G39002707830285792994500U2,G39002709645003,390279645003,1.0,1.0,1.0,1.0
G39002707830285792994500U3,G39002709645004,390279645004,1.0,1.0,1.0,1.0
G39002707830285792994500U4,G39002709645001,390279645001,1.0,1.0,1.0,1.0
G39002707830285792994600U1,G39002709646001,390279646001,1.0,1.0,1.0,1.0
G39002707830285792994600U2,G39002709646002,390279646002,1.0,1.0,1.0,1.0
G39002707830285792994600U3,G39002709646003,390279646003,1.0,1.0,1.0,1.0
G39002707830285792994600U4,G39002709646004,390279646004,1.0,1.0,1.0,1.0
G39002707830285792994700R1,G39002709647001,390279647001,1.0,1.0,1.0,1.0
G39002707830285792994700R2,G39002709647002,390279647002,1.0,1.0,1.0,1.0
G39002707830285792994700R3,G39002709647003,390279647003,1.0,1.0,1.0,1.0
G39002707830285792994700R4,G39002709647004,390279647004,1.0,0.0,1.0,1.0
G39002707830285792994700U1,G39002709647001,390279647001,1.0,1.0,1.0,1.0
G39002707830285792994700U2,G39002709647002,390279647002,1.0,1.0,1.0,1.0
G39002707830285792994700U3,G39002709647003,390279647003,1.0,1.0,1.0,1.0
G39002707830285792994700U4,G39002709645001,390279645001,0.0003433768,0.0003212786,0.0003388347,0.0003535197
G39002707830285792994700U4,G39002709647004,390279647004,0.9996566232,0.9996787214,0.9996611653,0.9996464803
G39002707830299999994400R1,G39002709644001,390279644001,1.0,1.0,1.0,1.0
G39002707830299999994400R2,G39002709644002,390279644002,1.0,1.0,1.0,1.0
G39002707830299999994500R1,G39002709645002,390279645002,1.0,1.0,1.0,1.0
G39002707830299999994500R4,G39002709645001,390279645001,1.0,1.0,1.0,1.0
G39002707830299999994500U3,G39002709645004,390279645004,1.0,1.0,1.0,1.0
G39002707830299999994500U4,G39002709645001,390279645001,1.0,1.0,1.0,1.0
G39002707830299999994700R1,G39002709647001,390279647001,1.0,1.0,1.0,1.0
G39002707830299999994700R2,G39002709647002,390279647002,1.0,1.0,1.0,1.0
G39002707830299999994700R3,G39002709647003,390279647003,1.0,1.0,1.0,1.0
G39002707830299999994700R4,G39002709647004,390279647004,1.0,1.0,1.0,1.0
G39002707830299999994800R1,G39002709648001,390279648001,1.0,1.0,1.0,1.0
G39002707830299999995000R1,G39002709650001,390279650001,1.0,1.0,1.0,1.0
G39002707830299999995100R1,G39002709651001,390279651001,1.0,1.0,1.0,1.0
G39002707830299999995100R2,G39002709651002,390279651002,1.0,1.0,1.0,1.0
G39002707977215406994800R1,G39002709648001,390279648001,0.0,0.0,0.0,0.0
G39002707977215406994800R2,G39002709648002,390279648002,1.0,1.0,1.0,1.0
G39002707977299999994400R3,G39002709644003,390279644003,1.0,1.0,1.0,1.0
G39002707977299999994800R1,G39002709648001,390279648001,1.0,1.0,1.0,1.0
G39002707977299999994800R2,G39002709648002,390279648002,1.0,1.0,1.0,1.0
G39002707977299999994800R3,G39002709648003,390279648003,1.0,1.0,1.0,1.0
G39002707977299999994900R1,G39002709649001,390279649001,1.0,1.0,1.0,1.0
G39002708114499999994700R2,G39002709647002,390279647002,1.0,1.0,1.0,1.0
G39002708114499999994800R1,G39002709648001,390279648001,1.0,1.0,1.0,1.0
G39002708114499999994800R3,G39002709648003,390279648003,1.0,1.0,1.0,1.0
G39002708114499999995000R1,G39002709650001,390279650001,0.9467640919,0.9558823529,0.9607250755,0.9641873278
G39002708114499999995000R1,G39002709650002,390279650002,0.0532359081,0.0441176471,0.0392749245,0.0358126722
G39002708114499999995100R2,G39002709651002,390279651002,1.0,1.0,1.0,1.0
G39002708212499999994300R3,G39002709643003,390279643003,1.0,1.0,1.0,1.0
G39002708212499999994300R4,G39002709643004,390279643004,1.0,1.0,1.0,1.0
G39002708212499999995100R1,G39002709651001,390279651001,1.0,1.0,1.0,1.0
G39002708212499999995100R2,G39002709651002,390279651002,0.0,0.0,0.0,0.0
G39002708582099999994300R1,G39002709643001,390279643001,1.0,1.0,1.0,1.0
G39002708582099999994300R2,G39002709643002,390279643002,1.0,1.0,1.0,1.0
G39002708582099999994400R1,G39002709644001,390279644001,1.0,1.0,1.0,1.0
G39002901056299999950800R1,G39002909508001,390299508001,1.0,1.0,1.0,1.0
G39002901056299999950800R2,G39002909508002,390299508002,1.0,1.0,1.0,1.0
G39002901056299999950800R3,G39002909508003,390299508003,1.0,1.0,1.0,1.0
G39002901056299999950800R4,G39002909508004,390299508004,1.0,1.0,1.0,1.0
G39002901056299999950900R1,G39002909509001,390299509001,1.0,1.0,1.0,1.0
G39002901056299999951000R1,G39002909510001,390299510001,1.0,1.0,1.0,1.0
G39002901291044030951100R1,G39002909511001,390299511001,0.0,0.0,0.0,0.0
G39002901291044030951100R2,G39002909511002,390299511002,1.0,1.0,1.0,1.0
G39002901291044030951100U2,G39002909511002,390299511002,1.0,1.0,1.0,1.0
G39002901291044030951100U3,G39002909511003,390299511003,1.0,1.0,1.0,1.0
G39002901291044030951100U4,G39002909511004,390299511004,1.0,1.0,1.0,1.0
G39002901291044030951100U5,G39002909511005,390299511005,1.0,1.0,1.0,1.0
G39002901291044030951200R2,G39002909512002,390299512002,0.0,0.0,0.0,0.0
G39002901291044030951300R1,G39002909513001,390299513001,0.0,0.0,0.0,0.0
G39002901291044030951400R3,G39002909514004,390299514004,0.0,0.0,0.0,0.0
G39002901291044030951400U3,G39002909514004,390299514004,1.0,1.0,1.0,1.0
G39002901291099999951100R1,G39002909511001,390299511001,1.0,1.0,1.0,1.0
G39002901291099999951100R2,G39002909511002,390299511002,1.0,1.0,1.0,1.0
G39002901291099999951100U1,G39002909511001,390299511001,1.0,1.0,1.0,1.0
G39002901291099999951100U2,G39002909511002,390299511002,1.0,1.0,1.0,1.0
G39002901291099999951100U3,G39002909511003,390299511003,1.0,1.0,1.0,1.0
G39002901291099999951100U4,G39002909511004,390299511004,0.0,0.0,0.0,0.0
G39002901291099999951100U5,G39002909511005,390299511005,0.0,0.0,0.0,0.0
G39002901291099999951200R2,G39002909512002,390299512002,1.0,1.0,1.0,1.0
G39002901291099999951300R1,G39002909513001,390299513001,1.0,1.0,1.0,1.0
G39002901291099999951300U1,G39002909513001,390299513001,1.0,1.0,1.0,1.0
G39002901291099999951400R3,G39002909514004,390299514004,1.0,1.0,1.0,1.0
G39002901291099999951400U3,G39002909514004,390299514004,1.0,1.0,1.0,1.0
G39002902373023730951900R1,G39002909519001,390299519001,0.0,0.0,0.0,0.0
G39002902373023730951900U1,G39002909519001,390299519001,1.0,1.0,1.0,1.0
G39002902373023730951900U2,G39002909519002,390299519002,1.0,1.0,1.0,1.0
G39002902373023730951900U3,G39002909519001,390299519001,0.001758286,0.0013338484,0.0015643483,0.0014868866
G39002902373023730951900U3,G39002909519003,390299519003,0.998241714,0.9986661516,0.9984356517,0.9985131134
G39002902373023730952000U1,G39002909520002,390299520002,1.0,1.0,1.0,1.0
G39002902373023730952000U2,G39002909520001,390299520001,0.612565445,0.5562700965,0.6790540541,0.6898638427
G39002902373023730952000U2,G39002909520002,390299520002,0.387434555,0.4437299035,0.3209459459,0.3101361573
G39002902373023730952100R2,G39002909521002,390299521002,0.0,0.0,0.0,0.0
G39002902373023730952100U1,G39002909521001,390299521001,1.0,1.0,1.0,1.0
G39002902373023730952100U2,G39002909521002,390299521002,1.0,1.0,1.0,1.0
G39002902373023730952200R1,G39002909522001,390299522001,0.0,0.0,0.0,0.0
G39002902373023730952200R2,G39002909522001,390299522001,0.0,0.0,0.0,0.0
G39002902373023730952200R3,G39002909522001,390299522001,0.0,0.0,0.0,0.0
G39002902373023730952200U1,G39002909522001,390299522001,1.0,1.0,1.0,1.0
G39002902373023730952200U2,G39002909522001,390299522001,1.0,1.0,1.0,1.0
G39002902373023730952200U3,G39002909522001,390299522001,1.0,1.0,1.0,1.0
G39002902373023730952300U1,G39002909523001,390299523001,1.0,1.0,1.0,1.0
G39002902373023730952300U2,G39002909523002,390299523002,1.0,1.0,1.0,1.0
G39002902373023730952300U3,G39002909523003,390299523003,1.0,1.0,1.0,1.0
G39002902373023730952400R2,G39002909524002,390299524002,1.0,1.0,1.0,1.0
G39002902373023730952400U1,G39002909524001,390299524001,1.0,1.0,1.0,1.0
G39002902373023730952400U2,G39002909524002,390299524002,1.0,1.0,1.0,1.0
G39002902490699999950400R4,G39002909504004,390299504004,0.0,0.0,0.0,0.0
G39002902490699999951100R1,G39002909511001,390299511001,1.0,1.0,1.0,1.0
G39002902490699999951300R1,G39002909513001,390299513001,1.0,1.0,1.0,1.0
G39002902490699999951400R2,G39002909514002,390299514002,0.1956271577,0.1843137255,0.2044728435,0.1987767584
G39002902490699999951400R2,G39002909514004,390299514004,0.3878020713,0.3803921569,0.3833865815,0.3883792049
G39002902490699999951400R2,G39002909514005,390299514005,0.416570771,0.4352941176,0.4121405751,0.4128440367
G39002902490699999951400R3,G39002909514004,390299514004,1.0,1.0,1.0,1.0
G39002902490699999951400R4,G39002909514002,390299514002,0.4953714779,0.5305048232,0.5407020579,0.5261364708
G39002902490699999951400R4,G39002909514003,390299514003,0.5046285221,0.4694951768,0.4592979421,0.4738635292
G39002902490699999951400U2,G39002909514002,390299514002,0.997563524,0.997563524,0.997563524,0.997563524
G39002902490699999951400U2,G39002909514004,390299514004,0.002436476,0.002436476,0.002436476,0.002436476
G39002902490699999951400U3,G39002909514004,390299514004,1.0,0.0,1.0,1.0
G39002902490699999951600R2,G39002909516002,390299516002,1.0,1.0,1.0,1.0
G39002902599817036950100R1,G39002909501001,390299501001,1.0,1.0,1.0,1.0
G39002902599817036950100R4,G39002909501004,390299501004,1.0,1.0,1.0,1.0
G39002902599817036950200R1,G39002909502001,390299502001,1.0,1.0,1.0,1.0
G39002902599817036950200R4,G39002909502004,390299502004,1.0,1.0,1.0,1.0
G39002902599817036950200R5,G39002909502005,390299502005,1.0,1.0,1.0,1.0
G39002902599817036950200U1,G39002909502001,390299502001,1.0,1.0,1.0,1.0
G39002902599817036950200U2,G39002909502002,390299502002,1.0,1.0,1.0,1.0
G39002902599817036950200U3,G39002909502003,390299502003,1.0,1.0,1.0,1.0
G39002902599817036950200U4,G39002909502004,390299502004,1.0,1.0,1.0,1.0
G39002902599817036950200U5,G39002909502005,390299502005,1.0,1.0,1.0,1.0
G39002902599817036950300U1,G39002909503001,390299503001,1.0,1.0,1.0,1.0
G39002902599817036950300U2,G39002909503002,390299503002,1.0,1.0,1.0,1.0
G39002902599817036950300U3,G39002909503003,390299503003,1.0,1.0,1.0,1.0
G39002902599842560950300R5,G39002909503005,390299503005,1.0,1.0,1.0,1.0
G39002902599842560950300U3,G39002909503003,390299503003,1.0,1.0,1.0,1.0
G39002902599842560950300U5,G39002909503005,390299503005,1.0,1.0,1.0,1.0
G39002902599899999950100R1,G39002909501001,390299501001,1.0,1.0,1.0,1.0
G39002902599899999950100R4,G39002909501004,390299501004,1.0,1.0,1.0,1.0
G39002902599899999950100U4,G39002909501004,390299501004,1.0,1.0,1.0,1.0
G39002902599899999950200R1,G39002909502001,390299502001,1.0,1.0,1.0,1.0
G39002902599899999950200R4,G39002909502004,390299502004,1.0,1.0,1.0,1.0
G39002902599899999950200R5,G39002909502005,390299502005,1.0,1.0,1.0,1.0
G39002902599899999950200U1,G39002909502001,390299502001,1.0,1.0,1.0,1.0
G39002902599899999950200U2,G39002909502002,390299502002,1.0,1.0,1.0,1.0
G39002902599899999950200U3,G39002909502003,390299502003,1.0,1.0,1.0,1.0
G39002902599899999950200U4,G39002909502004,390299502004,1.0,1.0,1.0,1.0
G39002902599899999950300R3,G39002909503003,390299503003,1.0,1.0,1.0,1.0
G39002902599899999950300R5,G39002909503005,390299503005,1.0,1.0,1.0,1.0
G39002902599899999950300U1,G39002909503001,390299503001,1.0,1.0,1.0,1.0
G39002902599899999950300U2,G39002909503002,390299503002,0.0,0.0,0.0,0.0
G39002902599899999950300U3,G39002909503003,390299503003,1.0,1.0,1.0,1.0
G39002902599899999950400R3,G39002909504003,390299504003,1.0,1.0,1.0,1.0
G39002902599899999950400R4,G39002909504004,390299504004,1.0,1.0,1.0,1.0
G39002902599899999951400R2,G39002909514005,390299514005,1.0,1.0,1.0,1.0
G39002902823875574951200R2,G39002909512002,390299512002,1.0,1.0,1.0,1.0
G39002902823899999951200R2,G39002909512002,390299512002,1.0,1.0,1.0,1.0
G39002902823899999951200R3,G39002909512003,390299512003,1.0,1.0,1.0,1.0
G39002903326433306951000R1,G39002909510001,390299510001,0.0,0.0,0.0,0.0
G39002903326433306951000R2,G39002909510002,390299510002,1.0,1.0,1.0,1.0
G39002903326433306951200R1,G39002909512001,390299512001,1.0,1.0,1.0,1.0
G39002903326433306951200R2,G39002909512002,390299512002,1.0,1.0,1.0,1.0
G39002903326499999951000R1,G39002909510001,390299510001,1.0,1.0,1.0,1.0
G39002903326499999951000R2,G39002909510002,390299510002,1.0,1.0,1.0,1.0
G39002903326499999951100R2,G39002909511002,390299511002,1.0,1.0,1.0,1.0
G39002903326499999951200R1,G39002909512001,390299512001,1.0,1.0,1.0,1.0
G39002903326499999951200R2,G39002909512002,390299512002,1.0,1.0,1.0,1.0
G39002904082499999950800R4,G39002909508004,390299508004,1.0,1.0,1.0,1.0
G39002904082499999950900R1,G39002909509001,390299509001,1.0,1.0,1.0,1.0
G39002904082499999950900R2,G39002909509002,390299509002,1.0,1.0,1.0,1.0
G39002904082499999950900R3,G39002909509003,390299509003,1.0,1.0,1.0,1.0
G39002904082499999950900U3,G39002909509003,390299509003,1.0,1.0,1.0,1.0
G39002904422610926952400R3,G39002909524003,390299524003,0.0,0.0,0.0,0.0
G39002904422641090951700U1,G39002909517001,390299517001,1.0,1.0,1.0,1.0
G39002904422641090951900U2,G39002909519002,390299519002,1.0,1.0,1.0,1.0
G39002904422641090951900U3,G39002909519003,390299519003,1.0,1.0,1.0,1.0
G39002904422699999951700R3,G39002909517003,390299517003,0.0,0.0,0.0,0.0
G39002904422699999951700R5,G39002909517005,390299517005,1.0,1.0,1.0,1.0
G39002904422699999951700U3,G39002909517003,390299517003,1.0,1.0,1.0,1.0
G39002904422699999951700U5,G39002909517005,390299517005,1.0,1.0,1.0,1.0
G39002904422699999951900R1,G39002909519001,390299519001,1.0,1.0,1.0,1.0
G39002904422699999951900U1,G39002909519001,390299519001,1.0,1.0,1.0,1.0
G39002904422699999952000U1,G39002909520002,390299520002,1.0,1.0,1.0,1.0
G39002904422699999952000U2,G39002909520002,390299520002,1.0,1.0,1.0,1.0
G39002904422699999952300U1,G39002909523001,390299523001,1.0,1.0,1.0,1.0
G39002904422699999952300U3,G39002909523003,390299523003,0.0,0.0,0.0,0.0
G39002904422699999952400R2,G39002909524002,390299524002,1.0,1.0,1.0,1.0
G39002904422699999952400R3,G39002909524003,390299524003,0.0,0.0,0.0,0.0
G39002904422699999952400U1,G39002909524001,390299524001,1.0,1.0,1.0,1.0
G39002904422699999952400U2,G39002909524002,390299524002,1.0,1.0,1.0,1.0
G39002904636899999951300R1,G39002909513001,390299513001,1.0,1.0,1.0,1.0
G39002904636899999951300R2,G39002909513002,390299513002,1.0,1.0,1.0,1.0
G39002904636899999951300R3,G39002909513003,390299513003,1.0,1.0,1.0,1.0
G39002904636899999951400R3,G39002909514004,390299514004,1.0,1.0,1.0,1.0
