region_id,size_rank,region_name,region_type,state_name,date,price_cut_perc_median,price_cut_perc_mean,sales_count_nowcast,mean_days_upto_close,pct_sold_below_list,pct_sold_above_list,median_sale_to_list_ratio,median_sale_price,median_list_price,mean_days_pending,new_pending_count,new_listings_count,invt_for_sale,zori_calc,zhvi
394669,49,"Hartford, CT","msa","CT","2020.10.31",.0333537,.037324,2100,49,.4320047,.4403096,1,245799,279383,33,1200,1743,4167,1433.097,260404.3
394669,49,"Hartford, CT","msa","CT","2020.07.31",.0317698,.0346492,2092,51,.5505357,.3233117,.9913902,228949,279900,42,1244,1773,4222,1396.118,257266.7
394669,49,"Hartford, CT","msa","CT","2022.11.30",.040376,.045115,1043,45,.2879069,.6021431,1.013529,298101,317967,20,924,963,2093,1719.24,322984.8
394669,49,"Hartford, CT","msa","CT","2021.05.31",.0394621,.043598,1746,47,.3047524,.5972251,1.014201,257968,281467,16,1635,1811,2918,1499.812,285740.1
394669,49,"Hartford, CT","msa","CT","2019.03.31",.0317259,.0360054,993,48,.6895608,.2095227,.9784741,215943,259970,74,702,1228,4721,1350.317,246789.6
394669,49,"Hartford, CT","msa","CT","2022.12.31",.0391658,.0443815,993,46,.3130986,.5854829,1.009026,294299,312150,22,771,760,1821,1731.363,323931.8
394669,49,"Hartford, CT","msa","CT","2021.09.30",.0397626,.0444807,1815,49,.2386897,.6594838,1.023045,266847,281633,18,1548,1704,3434,1569.087,290716.9
394669,49,"Hartford, CT","msa","CT","2021.10.31",.0397546,.044258,1597,48,.2846961,.6065329,1.012602,267026,279933,20,1486,1549,3317,1580.543,289922.4
394669,49,"Hartford, CT","msa","CT","2021.03.31",.0370252,.0414022,1416,44,.421676,.4487451,1.000145,254788,265633,33,1267,1152,2493,1478.487,278665.8
394669,49,"Hartford, CT","msa","CT","2018.11.30",.0317239,.0362839,1224,49,.6451698,.2281447,.9826112,215451,261600,61,714,1244,6173,1348.17,246058.3
394669,49,"Hartford, CT","msa","CT","2022.03.31",.0402173,.044859,1143,47,.2911707,.5929638,1.011899,270547,283300,21,962,993,1715,1642.643,305068.6
394669,49,"Hartford, CT","msa","CT","2022.09.30",.0410143,.0456952,1429,46,.2261898,.6815529,1.028097,295008,319933,19,1245,1265,2530,1707.828,322779.7
394669,49,"Hartford, CT","msa","CT","2022.10.31",.040016,.0448594,1235,45,.2599506,.6368955,1.019368,297164,319600,20,1122,1138,2342,1717.476,322286.7
394669,49,"Hartford, CT","msa","CT","2019.12.31",.0313632,.0359102,1343,47,.649535,.2280336,.9815617,225816,264617,71,675,915,5059,1378.73,249965.7
394669,49,"Hartford, CT","msa","CT","2023.03.31",.0362418,.0432661,799,44,.3239312,.5715129,1.007491,293868,314933,23,725,756,1391,1771.431,327762.8
394669,49,"Hartford, CT","msa","CT","2020.12.31",.0348699,.0387606,1962,50,.420506,.4478723,1,255560,276983,32,897,1214,3474,1451.709,267852
394669,49,"Hartford, CT","msa","CT","2018.12.31",.0327728,.03774,1184,48,.656916,.2204706,.9818595,219327,258267,72,635,935,5613,1348.788,245867
394669,49,"Hartford, CT","msa","CT","2019.07.31",.0312036,.0349385,1791,49,.5793839,.2743301,.9889308,220761,274600,48,1064,1918,6231,1362.424,248292.5
394669,49,"Hartford, CT","msa","CT","2021.01.31",.0352628,.0400029,1291,48,.4325342,.4294907,1,256948,271317,38,930,947,3005,1466.031,271574.7
394669,49,"Hartford, CT","msa","CT","2020.11.30",.0345045,.0384075,1761,49,.4184399,.4560961,1,251656,279300,31,1086,1552,3964,1444.933,263978.6
394669,49,"Hartford, CT","msa","CT","2022.08.31",.04184,.0471674,1567,46,.192406,.7318682,1.03879,295897,321600,16,1364,1502,2707,1702.348,323367.9
394669,49,"Hartford, CT","msa","CT","2021.07.31",.0412953,.0455939,2204,49,.2027545,.6989494,1.03147,260479,288133,14,1739,1999,3388,1536.103,291184.5
394669,49,"Hartford, CT","msa","CT","2019.04.30",.03132,.0352407,1251,47,.6514629,.2281976,.9809555,219026,265002,61,884,1588,5084,1353.14,247378.4
394669,49,"Hartford, CT","msa","CT","2019.06.30",.0307,.03473,1857,48,.5929733,.2609802,.9876909,221675,274632,48,1104,2053,6049,1358.998,248015.2
394669,49,"Hartford, CT","msa","CT","2021.04.30",.0385062,.0423136,1547,46,.3738983,.5110364,1.005128,256051,273300,22,1375,1470,2565,1481.547,282212.5
394669,49,"Hartford, CT","msa","CT","2020.01.31",.0320618,.0367678,1002,49,.6572445,.2200029,.9806787,227705,262450,79,623,820,4491,1384.008,251179.4
394669,49,"Hartford, CT","msa","CT","2019.10.31",.0315517,.035062,1426,48,.6280819,.2492986,.9840882,221824,268267,57,862,1451,6000,1371.78,248725.1
394669,49,"Hartford, CT","msa","CT","2019.11.30",.0309343,.0350283,1266,48,.6471549,.2343204,.9823473,223616,267950,63,784,1216,5656,1372.426,249185.4
394669,49,"Hartford, CT","msa","CT","2022.01.31",.0412658,.0462477,1163,47,.3143536,.5610285,1.004886,271722,274983,27,965,837,2007,1623.92,294419.5
394669,49,"Hartford, CT","msa","CT","2019.09.30",.0316526,.0351077,1424,49,.5958549,.2710117,.987096,221344,269900,54,898,1551,6124,1368.542,248593.7
394669,49,"Hartford, CT","msa","CT","2020.03.31",.0322946,.0358961,1145,48,.657571,.2198927,.9807379,232818,262767,72,831,1242,4171,1393.978,254505.5
394669,49,"Hartford, CT","msa","CT","2020.06.30",.0317359,.0345773,1534,51,.5742775,.2976994,.9879594,230301,278233,47,1023,1476,4056,1396.468,257851.7
394669,49,"Hartford, CT","msa","CT","2019.02.28",.032468,.037438,726,48,.6882442,.2082305,.9800262,216145,256567,84,567,852,4628,1348.076,246184.7
394669,49,"Hartford, CT","msa","CT","2022.02.28",.0406137,.0450596,867,47,.3149256,.5588025,1.005375,271384,278317,27,840,778,1673,1628.19,299257
394669,49,"Hartford, CT","msa","CT","2018.08.31",.0317136,.0360302,1760,50,.59949,.2652451,.9860027,222747,264900,47,906,1817,6707,1332.859,245229.6
394669,49,"Hartford, CT","msa","CT","2019.08.31",.0316996,.035229,1656,49,.5801156,.2758268,.9886628,220250,272933,50,980,1689,6199,1366.245,248554
394669,49,"Hartford, CT","msa","CT","2018.09.30",.0316003,.0361896,1245,50,.6162807,.251362,.9850992,218640,263233,52,822,1541,6542,1337.085,245770.4
394669,49,"Hartford, CT","msa","CT","2021.06.30",.0412873,.0455776,2240,49,.241894,.6599305,1.025788,259519,288133,14,1742,2004,3205,1517.038,289052.8
394669,49,"Hartford, CT","msa","CT","2020.04.30",.0317046,.0349684,1210,47,.6245376,.2449792,.9834632,235266,268233,60,807,1226,4043,1396.477,256438.4
394669,49,"Hartford, CT","msa","CT","2023.04.30",.0368483,.0435544,790,42,.2841648,.6165739,1.016989,297644,328233,17,841,894,1481,1779.227,329167
394669,49,"Hartford, CT","msa","CT","2023.01.31",.0383602,.043926,754,47,.3352689,.5637714,1.003941,289427,305817,26,662,622,1553,1742.495,325108.2
394669,49,"Hartford, CT","msa","CT","2022.06.30",.0429069,.0487067,1610,44,.1585863,.7818835,1.051576,291488,311567,11,1451,1691,2583,1684.928,319540.9
394669,49,"Hartford, CT","msa","CT","2019.01.31",.0327278,.0378773,854,48,.681294,.2104293,.9805524,218793,256567,82,552,800,5006,1349.431,245839.8
394669,49,"Hartford, CT","msa","CT","2019.05.31",.031033,.0349195,1502,47,.6280639,.2426143,.9833066,223111,270002,53,1047,1984,5644,1355.702,247754.5
394669,49,"Hartford, CT","msa","CT","2020.02.29",.0326798,.0369864,850,49,.663595,.2136581,.9801499,228407,259433,81,666,921,4160,1391.723,252587
394669,49,"Hartford, CT","msa","CT","2020.05.31",.0313684,.0343936,1363,49,.5894989,.2792673,.9862905,235304,274900,52,898,1342,4046,1395.085,257526.6
394669,49,"Hartford, CT","msa","CT","2022.04.30",.0401686,.0460209,1171,45,.243446,.6677438,1.026807,275772,291600,15,1130,1271,1937,1663.497,310394.4
394692,5,"Houston, TX","msa","TX","2020.05.31",.0260836,.0304857,4895,36,.6466131,.1562842,.9834808,233727,297133,57,6247,7862,29051,1400.972,227350.6
394692,5,"Houston, TX","msa","TX","2022.04.30",.0309604,.0369356,7447,32,.3695284,.4642845,1.000561,323512,343650,27,7673,8436,17175,1620.102,299583.9
394692,5,"Houston, TX","msa","TX","2021.01.31",.0264377,.0307976,5272,38,.5982834,.2128852,.9873713,264285,313666,48,6016,6095,20372,1413.671,241063.5
394692,5,"Houston, TX","msa","TX","2022.08.31",.0300303,.0346931,6970,32,.3916602,.4238755,1.000119,330951,364500,25,6994,9705,23069,1633.413,312441.2
394692,5,"Houston, TX","msa","TX","2020.08.31",.0244095,.0282828,7792,37,.623446,.1801173,.9855125,248035,307299,54,8490,8834,28003,1385.782,229021
394692,5,"Houston, TX","msa","TX","2023.04.30",.0285742,.0337672,5250,30,.5972153,.2006753,.985998,316912,351567,49,5973,6876,20859,1683.352,306862.5
394692,5,"Houston, TX","msa","TX","2021.11.30",.0294095,.034525,7246,35,.447593,.3642883,1,300924,333233,31,7375,7810,20832,1567.876,274895.5
394692,5,"Houston, TX","msa","TX","2022.07.31",.0311934,.0361476,7006,32,.3378209,.498758,1.002703,336005,367500,21,7556,10283,21624,1632.343,311312
394692,5,"Houston, TX","msa","TX","2021.08.31",.0308688,.0354591,9076,36,.3624168,.4712217,1,295301,333333,24,8976,10805,23056,1524.425,266264.3
394692,5,"Houston, TX","msa","TX","2019.06.30",.0250995,.0290394,6969,35,.6551623,.1622161,.9825474,230291,299933,54,7576,9965,33538,1394.325,219976.2
394692,5,"Houston, TX","msa","TX","2022.02.28",.029633,.0355606,5988,34,.4441282,.3727371,1,314161,328000,34,6409,6408,16386,1601.198,288465.4
394692,5,"Houston, TX","msa","TX","2019.11.30",.0246163,.0287499,5167,35,.685229,.1360319,.9804105,231026,287650,67,5514,6515,30673,1403.991,222804
394692,5,"Houston, TX","msa","TX","2018.09.30",.0266325,.0309768,5597,35,.6675639,.1544578,.9808542,220439,296165,52,6350,8166,32423,1378.43,213506.4
394692,5,"Houston, TX","msa","TX","2023.03.31",.0285769,.0338205,5625,30,.6405863,.1661892,.9819625,315409,344933,55,5361,6210,20507,1679.934,306655.1
394692,5,"Houston, TX","msa","TX","2021.02.28",.0271116,.0316643,4803,38,.5939622,.2173377,.9876522,267275,315999,48,5922,5938,18869,1413.398,243967.4
394692,5,"Houston, TX","msa","TX","2018.11.30",.0270856,.0318408,4959,35,.6937478,.1351286,.9786207,221644,291632,62,5109,6441,30059,1381.329,214968.2
394692,5,"Houston, TX","msa","TX","2021.07.31",.0309154,.035446,9061,36,.3585778,,1,294873,334667,23,9064,10948,21972,1502.954,262996.7
394692,5,"Houston, TX","msa","TX","2019.09.30",.0245077,.0285602,5891,35,.6739874,.1448381,.9815593,229720,292316,60,6566,8028,33488,1404.406,221271.1
394692,5,"Houston, TX","msa","TX","2019.08.31",.0245582,.0284681,7225,35,.6592811,.1527331,.982612,230794,295633,56,7160,9036,34363,1402.728,220760.3
394692,5,"Houston, TX","msa","TX","2021.05.31",.0295545,.0344477,8252,36,.4439603,,.998957,287099,327667,31,8659,9478,19747,1455.014,254656.4
394692,5,"Houston, TX","msa","TX","2021.03.31",.0279493,.0327384,7711,37,.5637588,.2495089,.9909243,273593,317666,44,6909,7042,18732,1418.586,247209.3
394692,5,"Houston, TX","msa","TX","2020.06.30",.0251983,.0294429,7359,37,.6384475,.1610973,.9839829,234686,301132,58,7190,7968,29048,1388.797,227365.3
394692,5,"Houston, TX","msa","TX","2022.09.30",.0287224,.0330411,6122,31,.4701559,.3287595,.9963933,327705,358000,30,6311,8508,23666,1637.67,312197.7
394692,5,"Houston, TX","msa","TX","2021.04.30",.0284723,.0334156,7902,37,.5107493,,.9952533,280229,323000,38,7670,8018,18738,1431.934,250695.3
394692,5,"Houston, TX","msa","TX","2020.01.31",.0250063,.0294766,4010,35,.6921464,.1282876,.9795268,235010,283333,77,4919,5717,27537,1409.474,224792.4
394692,5,"Houston, TX","msa","TX","2022.11.30",.028449,.032835,4358,31,.5964091,.2007223,.9863302,320803,349663,41,4784,6320,22815,1647.059,310897
394692,5,"Houston, TX","msa","TX","2020.10.31",.0247286,.0286796,7528,39,.6090832,.1952851,.9869493,255831,313275,50,7485,7935,25193,1397.589,232956.5
394692,5,"Houston, TX","msa","TX","2022.01.31",.0289836,.0347048,5601,35,.4573899,.3567351,1,309889,328000,35,6465,6439,17546,1590.434,283264
394692,5,"Houston, TX","msa","TX","2019.02.28",.0273381,.0322466,4243,34,.6988657,.1317343,.977612,224130,289965,73,4876,6260,27492,1382.227,217592.4
394692,5,"Houston, TX","msa","TX","2020.12.31",.0256146,.0298824,8132,39,.5973603,.2080948,.9874629,263072,314308,47,6336,6501,21921,1410.745,238239.5
394692,5,"Houston, TX","msa","TX","2019.05.31",.0255484,.0296926,7497,34,.6704767,.1526565,.9812649,229111,299300,57,7401,9924,32388,1389.269,219630.7
394692,5,"Houston, TX","msa","TX","2020.09.30",.0244629,.0283242,7699,38,.6147954,.1898792,.9864917,252488,309967,51,7838,8364,26500,1389.744,230804.3
394692,5,"Houston, TX","msa","TX","2022.06.30",.0317611,.0372069,8176,32,.3182844,.5269454,1.003265,334731,364167,21,8012,10125,19852,1630.321,308508.4
394692,5,"Houston, TX","msa","TX","2019.07.31",.024765,.028663,7737,35,.6514428,.1614505,.9832491,231478,298966,54,7467,9760,34320,1398.919,220336
394692,5,"Houston, TX","msa","TX","2018.12.31",.0273963,.0322155,5270,35,.6994407,.1312973,.9782364,222810,289933,67,4687,5696,28517,1382.24,215808.2
394692,5,"Houston, TX","msa","TX","2021.06.30",.0303812,.0351527,9518,36,,,1,292074,332667,26,8960,10399,20700,1480.055,258945.1
394692,5,"Houston, TX","msa","TX","2019.10.31",.024411,.028529,6031,35,.6861724,.136263,.9804129,229370,289316,64,6053,7340,32299,1405.352,221925.4
394692,5,"Houston, TX","msa","TX","2022.03.31",.030239,.0363885,8046,34,.4126468,.4119961,1,317904,333650,32,7260,7525,16692,1608.808,294232.7
394692,5,"Houston, TX","msa","TX","2022.10.31",.0282346,.0325506,5329,31,.5428297,.2500694,.9918271,323151,352997,36,5685,7335,23545,1641.532,311575.6
394692,5,"Houston, TX","msa","TX","2019.01.31",.0276407,.0326976,3599,34,.703496,.1298259,.9774514,222762,288300,71,4564,5689,27451,1383.503,216686.5
394692,5,"Houston, TX","msa","TX","2022.12.31",.0293335,.0340392,4408,31,.6258124,.1812555,.9836645,315734,347122,47,4106,5220,21748,1651.735,309507.7
394692,5,"Houston, TX","msa","TX","2019.03.31",.0267799,.0315367,5783,33,.6959765,.1319219,.9779675,225849,292665,69,5897,8003,29072,1383.924,218467.8
394692,5,"Houston, TX","msa","TX","2023.01.31",.0293335,.0343366,3288,31,.6518196,.1592133,.9813341,313991,343792,54,4025,4812,20780,1661.758,307892.1
394692,5,"Houston, TX","msa","TX","2023.02.28",.0290561,.0343578,3995,31,.6563432,.1557378,.9806992,313946,342425,57,4368,4973,20065,1670.869,306681.1
394692,5,"Houston, TX","msa","TX","2022.05.31",.0314664,.0371351,8068,32,.3311145,.513135,1.003145,329611,356317,23,8192,9425,18420,1627.191,304345
394692,5,"Houston, TX","msa","TX","2020.04.30",.0266415,.0314126,4977,35,.6613981,.1483841,.982187,237115,293166,61,5807,7639,28412,1413.184,227276.9
394692,5,"Houston, TX","msa","TX","2021.12.31",.0290733,.0343107,7540,35,.4576133,.3540905,1,305811,331233,33,6706,6868,18991,1582.156,278607.2
394692,5,"Houston, TX","msa","TX","2018.08.31",.0265729,.030632,7219,36,.6552668,.1651132,.9817696,221454,297800,47,7009,9308,32911,1377.031,212686.7
394692,5,"Houston, TX","msa","TX","2021.09.30",.0303748,.0349284,8309,35,.3895049,.4362291,1,293389,333333,26,8414,9816,23040,1540.869,268835.6
394692,5,"Houston, TX","msa","TX","2020.03.31",.0262622,.0308654,6169,34,.6878461,.1323205,.9799651,236514,287666,69,6046,7872,28160,1419.567,226673.4
394692,5,"Houston, TX","msa","TX","2021.10.31",.0300686,.0348496,7658,35,.4237323,.392016,1,295750,333233,29,7917,8699,22255,1555.488,271564.3
394692,5,"Houston, TX","msa","TX","2020.07.31",.0245918,.0284996,9049,37,.6344556,.1674587,.9844162,239586,303966,57,8406,9018,29166,1384.303,227821.7
394692,5,"Houston, TX","msa","TX","2019.12.31",.0247481,.0290751,5911,35,.6860484,.1316414,.9802434,233217,286000,72,5025,5784,28845,1405.833,223763.5
394692,5,"Houston, TX","msa","TX","2018.10.31",.0268016,.0314069,5969,35,.6822952,.1427793,.9797482,220734,293132,57,5808,7313,31475,1377.916,214192.8
394692,5,"Houston, TX","msa","TX","2019.04.30",.0259882,.0302566,6318,33,.6815575,.1424026,.9796682,227102,297632,63,6749,8974,30727,1385.775,219132.2
394692,5,"Houston, TX","msa","TX","2020.11.30",.0251246,.0291816,6773,39,.6016216,.2028388,.9874238,259290,314308,48,6883,7283,23664,1405.559,235583.7
394692,5,"Houston, TX","msa","TX","2020.02.29",.0255621,.0303023,4533,34,.6979187,.1256861,.9789668,236482,284333,76,5381,6465,27218,1415.039,225735
394705,34,"Indianapolis, IN","msa","IN","2020.07.31",.025518,.0304499,3794,43,.4988708,.2805149,.9965582,200904,247583,29,3006,3031,6261,1193.305,195303.9
394705,34,"Indianapolis, IN","msa","IN","2022.03.31",.0371701,.0430006,2482,40,.3492801,.4813369,1.002296,246615,249600,17,2237,2274,3863,1426.606,260668.4
394705,34,"Indianapolis, IN","msa","IN","2021.02.28",.0314211,.0378066,1810,43,.4915396,.2959679,.998,215282,216667,27,1903,1783,4057,1255.18,215718.4
394705,34,"Indianapolis, IN","msa","IN","2021.12.31",.0348994,.0410919,3282,46,.3218718,.4878807,1.000056,246711,238267,18,2493,2528,5058,1392.697,246471.8
394705,34,"Indianapolis, IN","msa","IN","2021.10.31",.0348976,.0407695,3060,45,.2985148,.5206586,1.001519,240432,246300,15,3177,3424,6140,1366.276,240772.6
394705,34,"Indianapolis, IN","msa","IN","2019.05.31",.0265083,.0318915,3360,40,.5825019,.1994847,.9890333,181411,236267,35,2864,3323,7646,1122.929,178478.7
394705,34,"Indianapolis, IN","msa","IN","2021.09.30",.0356158,.041648,3587,45,.2760981,.5494283,1.005905,237318,247967,13,3257,3619,6194,1348.167,238843.5
394705,34,"Indianapolis, IN","msa","IN","2020.04.30",.0275913,.033944,2580,40,.5813906,.206084,.988607,195540,231333,37,2290,2424,6139,1176.828,191857.2
394705,34,"Indianapolis, IN","msa","IN","2023.04.30",.0287283,.0347752,2116,37,.5338339,.2555051,.9915839,260842,278967,28,2176,2247,4649,1552.354,273458.5
394705,34,"Indianapolis, IN","msa","IN","2021.11.30",.0353099,.0405442,2907,46,.3058158,.506619,1.000264,243764,243267,15,2870,3052,5699,1382.167,243396.8
394705,34,"Indianapolis, IN","msa","IN","2022.06.30",.0360679,.0421711,3161,40,.2281882,.6098865,1.022012,263725,279967,10,3087,3685,5557,1471.57,272249.7
394705,34,"Indianapolis, IN","msa","IN","2019.03.31",.0257994,.0318736,2459,39,.6781994,.1283326,.9806305,179099,222617,53,2196,2259,6955,1115.827,176683.1
394705,34,"Indianapolis, IN","msa","IN","2019.06.30",.0261415,.0313151,3156,41,.5433189,.2270125,.9921821,183087,238700,30,2967,3504,8022,1126.503,179289.5
394705,34,"Indianapolis, IN","msa","IN","2020.06.30",.0261151,.0316359,3108,43,.5203806,.2594013,.9944214,198810,243950,31,2704,2704,6200,1186.465,194137.4
394705,34,"Indianapolis, IN","msa","IN","2022.10.31",.0309366,.0356002,2393,40,.422449,.3517409,1,265899,271983,21,2496,2966,6678,1502.016,271496.4
394705,34,"Indianapolis, IN","msa","IN","2018.08.31",.0267899,.0313627,3678,43,.5371304,.2463226,.9929398,174525,229933,27,2669,3548,8733,1089.674,169659.2
394705,34,"Indianapolis, IN","msa","IN","2023.01.31",.0290644,.0342989,1330,39,.5854929,.2028314,.9861817,255881,263000,37,1583,1594,5287,1534.074,270625.3
394705,34,"Indianapolis, IN","msa","IN","2019.10.31",.0258877,.0304399,3047,43,.592153,.1969234,.9876928,188244,226267,34,2550,3001,8602,1145.13,182733.2
394705,34,"Indianapolis, IN","msa","IN","2021.07.31",.0360566,.0419736,3619,43,.2531667,.5734267,1.011837,233678,246600,11,3327,3714,5773,1312.523,234735.8
394705,34,"Indianapolis, IN","msa","IN","2020.01.31",.0265521,.0315136,1868,42,.6605377,.1438124,.9822077,185586,219633,50,1785,1740,6708,1154.392,186918.7
394705,34,"Indianapolis, IN","msa","IN","2022.04.30",.0376156,.0435611,2344,38,.305576,.5300048,1.008357,251959,261600,14,2468,2715,4157,1445.881,265633.5
394705,34,"Indianapolis, IN","msa","IN","2022.05.31",.0373278,.043899,2763,38,.2558174,.5833796,1.016732,258612,271600,11,2910,3254,4850,1460.349,269359.5
394705,34,"Indianapolis, IN","msa","IN","2019.02.28",.0259609,.0325767,1824,40,.6961744,.1139916,.9786007,177497,215950,57,1790,1741,6878,1111.186,175644.9
394705,34,"Indianapolis, IN","msa","IN","2019.07.31",.0258961,.0308406,3580,42,.529923,.23655,.9935879,185889,237667,29,2935,3566,8360,1131.671,180106.4
394705,34,"Indianapolis, IN","msa","IN","2021.04.30",.0331416,.0403997,2644,42,.4043774,.4021923,1.000105,218070,230967,19,2507,2649,4357,1268.159,223509.1
394705,34,"Indianapolis, IN","msa","IN","2019.12.31",.0264547,.0309921,2945,43,.6357778,.1621966,.9850442,187108,219967,44,1916,2054,7452,1150.512,185339.3
394705,34,"Indianapolis, IN","msa","IN","2020.09.30",.0263782,.0309594,3508,45,.4507,.3320955,1,211803,242800,23,2966,3219,6172,1203.951,199355.3
394705,34,"Indianapolis, IN","msa","IN","2020.08.31",.0258418,.0305076,3466,44,.4777335,.3063107,.9985663,204844,247767,26,3014,3088,6131,1199.645,196933.7
394705,34,"Indianapolis, IN","msa","IN","2019.09.30",.0256444,.0301879,2917,43,.5683205,.2181466,.9896215,186893,231567,32,2688,3189,8629,1141.673,181736.5
394705,34,"Indianapolis, IN","msa","IN","2022.11.30",.030173,.034635,2290,40,.4769935,.294708,.9974124,262549,268650,25,2087,2508,6401,1510.828,271187.7
394705,34,"Indianapolis, IN","msa","IN","2021.08.31",.0360568,.0421906,3342,44,.2563025,.5689873,1.010481,235384,249600,12,3419,3789,6131,1330.356,237209
394705,34,"Indianapolis, IN","msa","IN","2020.02.29",.0267913,.0326209,1832,41,.662391,.1400226,.9819325,188128,221300,51,1939,1821,6221,1160.88,188502.6
394705,34,"Indianapolis, IN","msa","IN","2022.09.30",.031651,.0365541,2750,41,.3575676,.4339893,1.003509,267690,275617,18,2729,3253,6650,1496.364,272277
394705,34,"Indianapolis, IN","msa","IN","2021.06.30",.0353404,.0413917,3272,42,.2733487,.5495808,1.007556,228548,243267,12,3209,3543,5373,1295.376,231309.4
394705,34,"Indianapolis, IN","msa","IN","2020.11.30",.0286388,.0335911,3054,46,.4392089,.3325632,1,217106,230000,22,2674,2872,5918,1220.144,205735.4
394705,34,"Indianapolis, IN","msa","IN","2019.01.31",.0260698,.032102,1725,40,.6819031,.1215608,.9800348,177427,210950,54,1715,1748,7388,1110.078,174721.2
394705,34,"Indianapolis, IN","msa","IN","2021.01.31",.0307319,.0364351,1908,45,.4790346,.2985351,.998,215388,218333,27,2031,1907,4599,1243.78,212361.1
394705,34,"Indianapolis, IN","msa","IN","2022.02.28",.0355916,.0421151,1808,43,.36558,.4576027,1,244420,239633,21,1953,1895,3792,1410.659,255249.2
394705,34,"Indianapolis, IN","msa","IN","2018.11.30",.0265531,.0313342,2534,41,.6203429,.1614191,.9850464,175009,216633,40,2086,2581,8667,1100.135,172751.5
394705,34,"Indianapolis, IN","msa","IN","2022.01.31",.0353059,.0415663,2176,45,.3408113,.4720851,1.000056,245497,236300,20,2160,2075,4349,1399.706,250364.3
394705,34,"Indianapolis, IN","msa","IN","2019.04.30",.026046,.0320311,2756,39,.6377334,.1592494,.9838864,179371,231300,45,2550,2718,7161,1119.742,177576.1
394705,34,"Indianapolis, IN","msa","IN","2023.02.28",.0287705,.0347779,1482,38,.6230962,.178009,.9828222,259309,263000,39,1666,1540,4780,1542.079,270799.7
394705,34,"Indianapolis, IN","msa","IN","2022.12.31",.0294597,.0346542,2014,39,.5262242,.2495665,.9927176,259335,264667,30,1717,1961,5883,1521.003,270853.8
394705,34,"Indianapolis, IN","msa","IN","2019.08.31",.0253849,.03012,3370,43,.5443969,.2289257,.9919515,187682,234333,30,2837,3378,8559,1135.349,180937.5
394705,34,"Indianapolis, IN","msa","IN","2020.03.31",.0277083,.0338989,2563,40,.6352983,.1583618,.9834629,191511,224667,45,2278,2323,6241,1173.216,190261.6
394705,34,"Indianapolis, IN","msa","IN","2021.05.31",.034143,.0407908,2900,41,.3325155,.4849754,1.002772,222670,237633,14,2958,3183,4926,1279.838,227470.8
394705,34,"Indianapolis, IN","msa","IN","2018.12.31",.0263178,.0319991,2464,40,.6557878,.138788,.9819525,176090,211633,47,1831,2064,8059,1106.459,173663.8
394705,34,"Indianapolis, IN","msa","IN","2020.10.31",.0277299,.0325571,3456,45,.4433988,.3351512,1,215571,236167,21,2909,3170,6180,1213.76,202256.5
394705,34,"Indianapolis, IN","msa","IN","2019.11.30",.0261594,.030625,2405,43,.6104841,.18364,.9864846,186735,222967,37,2263,2575,8206,1149.005,183954.6
394705,34,"Indianapolis, IN","msa","IN","2023.03.31",.0287101,.034473,2131,37,.6031144,.1984702,.9850479,260083,268667,36,2007,1921,4677,1548.85,271969.8
394705,34,"Indianapolis, IN","msa","IN","2018.10.31",.0269041,.0316201,3040,42,.5984861,.1839995,.9866127,173032,219966,35,2352,3027,8939,1096.333,171730.6
394705,34,"Indianapolis, IN","msa","IN","2022.08.31",.0330284,.0380498,3179,41,.2816743,.5310063,1.011085,268433,279967,14,3001,3656,6551,1488.304,273365.2
394705,34,"Indianapolis, IN","msa","IN","2022.07.31",.0343512,.0400499,3006,41,.2356452,.5981995,1.01946,268545,281600,11,3140,3745,6148,1479.979,273450.7
394705,34,"Indianapolis, IN","msa","IN","2020.05.31",.0271514,.0330636,2457,41,.5449395,.2360781,.991739,198448,237317,32,2500,2640,6272,1182.744,193129.5
394705,34,"Indianapolis, IN","msa","IN","2021.03.31",.0327655,.0397564,2570,42,.4754401,.3229237,.998,215417,222667,23,2213,2178,4118,1260.379,219535.1
394705,34,"Indianapolis, IN","msa","IN","2020.12.31",.0291344,.0345841,3562,46,.4504042,.3192306,1,215700,223333,24,2287,2270,5230,1233.473,209114.6
394705,34,"Indianapolis, IN","msa","IN","2018.09.30",.027001,.0317685,3021,43,.5645064,.2141281,.9896491,173049,224933,31,2525,3205,8871,1091.681,170793.3
394714,40,"Jacksonville, FL","msa","FL","2021.02.28",.0239359,.0295987,2219,43,.5381253,.2141343,.9921537,270796,283333,34,2205,2214,5258,1389.828,262827
394714,40,"Jacksonville, FL","msa","FL","2020.08.31",.0199134,.0239804,2991,41,.6030575,.175307,.9868672,247703,297000,50,2625,2734,7980,1307.947,243276.5
394714,40,"Jacksonville, FL","msa","FL","2018.11.30",.0215743,.0260442,1853,31,.6763813,.1259881,.9805412,223831,269600,64,1625,2285,9956,1237.003,221423.1
394714,40,"Jacksonville, FL","msa","FL","2020.04.30",.0214922,.0263744,2094,38,.6411124,.1451805,.9842871,242139,288633,53,1903,2571,8748,1306.172,240513.4
394714,40,"Jacksonville, FL","msa","FL","2019.11.30",.0203616,.0248766,1865,39,.6782649,.1207891,.9818941,236821,278450,59,1781,2253,9053,1286.608,232859.9
394714,40,"Jacksonville, FL","msa","FL","2021.06.30",.0304046,.0369002,3379,45,.3329141,,1,292926,308333,17,2951,3310,5741,1493.335,283028.2
