,region_id,size_rank,region_name,region_type,state_name,date,price_cut_perc_median,price_cut_perc_mean,sales_count_nowcast,mean_days_upto_close,pct_sold_below_list,pct_sold_above_list,median_sale_to_list_ratio,median_sale_price,median_list_price,mean_days_pending,new_pending_count,new_listings_count,invt_for_sale,zori_calc,zhvi,year,state,est_num_sold_below_list
2711,395121,21,"St. Louis, MO",msa,MO,2020-12-31,0.03205571161,0.03808458202,4949.0,49.0,0.4155936211,0.4096102426,1.0,209850,220000.0,33.0,3050.0,3104,9041,1125.42876,194805.5338,2020,22,2056.7728308238998
2712,395134,77,"Stockton, CA",msa,CA,2020-12-31,0.02991229274,0.03230410588,793.0,38.0,0.2436273962,0.6440554008,1.01318986,425967,439983.0,18.0,536.0,526,1052,2088.052293,438958.7353,2020,7,193.1965251866
2713,395143,91,"Syracuse, NY",msa,NY,2020-12-31,0.0394665052,0.04586579836,964.0,70.0,0.347688291,0.5410814108,1.000816217,163798,176417.0,38.0,477.0,472,1491,1170.056116,168557.304,2020,2,335.171512524
2714,395148,18,"Tampa, FL",msa,FL,2020-12-31,0.02416362386,0.02730351367,6579.0,43.0,0.5502225165,0.2508920509,0.9904694641,261722,278567.0,30.0,4552.0,4879,12213,1500.174187,258647.3171,2020,14,3619.9139360535
2715,395160,93,"Toledo, OH",msa,OH,2020-12-31,0.03942251692,0.04493957316,565.0,45.0,0.4713506719,0.3745989013,1.0,145613,163933.0,31.0,581.0,616,1603,985.1162276,151713.0767,2020,1,266.3131296235
2716,395167,54,"Tucson, AZ",msa,AZ,2020-12-31,0.02628343713,0.03117714642,2016.0,39.0,0.3782363443,0.3627518027,1.0,256601,284300.0,25.0,1033.0,1375,3281,1239.493414,253224.2617,2020,32,762.5244701088001
2717,395169,56,"Tulsa, OK",msa,OK,2020-12-31,0.02564706795,0.03132375061,1580.0,44.0,0.4476815652,0.3478947058,1.0,200530,239467.0,39.0,1083.0,1138,3331,1083.692,171582.0534,2020,30,707.336873016
2718,395194,38,"Virginia Beach, VA",msa,VA,2020-12-31,0.02210453222,0.02631098627,3124.0,36.0,0.3505011448,0.3548517427,1.0,275035,277088.0,50.0,618.0,2384,6651,1337.243017,273019.4797,2020,35,1094.9655763552
2719,395209,6,"Washington, DC",msa,VA,2020-12-31,0.02586661904,0.02906256804,8866.0,40.0,0.2847927669,0.4777305175,1.0,448154,447137.0,23.0,6551.0,6673,14649,1930.832297,472025.933,2020,37,2524.9726713354
2720,395224,94,"Wichita, KS",msa,KS,2020-12-31,0.03077561794,0.03566976827,307.0,43.0,0.4085291434,0.3234623528,1.0,175232,186633.0,30.0,263.0,658,1669,834.5933571,160023.2934,2020,38,125.4184470238
2721,395235,89,"Winston, NC",msa,NC,2020-12-31,0.03135839002,0.03850911164,1000.0,41.0,0.4291885462,0.45086095,1.0,194665,216083.0,29.0,641.0,665,1651,1302.5697,184449.9377,2020,16,429.1885462
2722,395238,58,"Worcester, MA",msa,MA,2020-12-31,0.03335259751,0.03991159478,1301.0,51.0,0.2910945381,0.5853070574,1.008512748,317625,333250.0,26.0,598.0,818,1797,1579.251432,343411.9947,2020,12,378.7139940681
2723,753899,2,"Los Angeles, CA",msa,CA,2020-12-31,0.0276872846,0.0322103916,10056.0,37.0,0.3560433103,0.5188170001,1.000157764,730807,844661.0,32.0,7677.0,7834,21871,2400.274757,747444.8355,2020,7,3580.3715283768
2724,753906,73,"North Port, FL",msa,FL,2020-12-31,0.02500881123,0.02920571768,2654.0,44.0,0.693080912,0.1449523294,0.979975378,310340,353042.0,52.0,1828.0,1859,5604,1660.89285,308083.0291,2020,14,1839.436740448
2725,753924,55,"Urban Honolulu, HI",msa,HI,2020-12-31,0.03027470748,0.03836033468,896.0,,,,,619869,599833.0,,16.0,834,4082,2308.247184,702639.1662,2020,39,
2727,394304,83,"Akron, OH",msa,OH,2021-01-31,0.04015603055,0.04691821156,495.0,34.0,0.4607410366,0.364943591,1.0,161984,154433.0,41.0,659.0,602,1940,948.5398031,172726.8412,2021,1,228.06681311699998
2728,394308,64,"Albany, NY",msa,NY,2021-01-31,0.03375587273,0.0414303151,521.0,70.0,0.397501757,0.4658833073,1.0,220667,227967.0,42.0,457.0,480,1535,1301.880601,255782.8371,2021,2,207.098415397
2729,394312,62,"Albuquerque, NM",msa,NM,2021-01-31,0.0244221411,0.02725833461,951.0,44.0,0.3912612112,0.3200841084,1.0,250750,281300.0,29.0,846.0,846,2014,1174.290334,245185.8297,2021,3,372.0894118512
2730,394318,70,"Allentown, PA",msa,PA,2021-01-31,0.0354758286,0.0393771004,1111.0,47.0,0.3487061293,0.4753757271,1.000090114,231165,236567.0,39.0,520.0,746,2115,1436.24628,244772.2281,2021,4,387.4125096523
2731,394347,9,"Atlanta, GA",msa,GA,2021-01-31,0.02654699062,0.03180969019,6751.0,34.0,0.4532013663,0.3333016216,1.0,284649,307638.0,38.0,7144.0,7243,20456,1533.747773,275096.0954,2021,5,3059.5624238913
2732,394355,29,"Austin, TX",msa,TX,2021-01-31,0.02504296164,0.03039517345,2044.0,34.0,0.3499526586,0.4916914852,1.001636217,380239,411423.0,30.0,1955.0,1999,4573,1485.223027,383974.6177,2021,6,715.3032341784001
2733,394357,63,"Bakersfield, CA",msa,CA,2021-01-31,0.02812699417,0.03213488124,923.0,41.0,0.3318587244,0.4574636826,1.0,279631,286500.0,37.0,,779,1898,1372.630145,264660.6454,2021,7,306.3056026212
2734,394358,20,"Baltimore, MD",msa,MD,2021-01-31,0.03104483892,0.03753701696,4191.0,53.0,0.3510451019,0.357989358,1.0,311887,293267.0,31.0,2719.0,2578,6530,1533.945206,310857.064,2021,8,1471.2300220629
2735,394367,66,"Baton Rouge, LA",msa,LA,2021-01-31,0.0231049546,0.02832822987,792.0,46.0,0.514018849,0.1461894673,0.9961824085,222268,250000.0,65.0,657.0,839,3213,1246.063504,196146.9168,2021,9,407.102928408
2736,394388,51,"Birmingham, AL",msa,AL,2021-01-31,0.03381849468,0.0420210911,1341.0,43.0,0.4254634188,0.3526042326,1.0,227236,238267.0,35.0,1118.0,1312,3849,1213.481564,194543.611,2021,10,570.5464446108
2737,394399,79,"Boise City, ID",msa,ID,2021-01-31,0.02147353638,0.03007195607,741.0,,,,,390380,427398.0,21.0,33.0,783,1498,1505.630845,415496.1605,2021,11,
2738,394404,10,"Boston, MA",msa,MA,2021-01-31,0.02909167058,0.03362025192,3821.0,50.0,0.3792014018,0.5226340675,1.002130903,512900,593333.0,34.0,2510.0,3086,8338,2382.958801,553828.3809,2021,12,1448.9285562778
2739,394415,60,"Bridgeport, CT",msa,CT,2021-01-31,0.03476752484,0.03971050221,1216.0,53.0,0.5250718074,0.3375312593,0.9936146542,479675,595967.0,57.0,876.0,871,3714,2340.476175,461112.731,2021,13,638.4873177984
2740,394425,50,"Buffalo, NY",msa,NY,2021-01-31,0.04287163751,0.04998968851,903.0,75.0,0.3057485624,0.617193472,1.020949183,187614,181600.0,35.0,625.0,610,1710,1074.885638,204439.3529,2021,2,276.09095184719996
2741,394440,78,"Cape Coral, FL",msa,FL,2021-01-31,0.02477685158,0.02858488656,2095.0,46.0,0.7137663616,0.112653213,0.9773507503,272244,274000.0,66.0,2282.0,2237,7717,1476.267137,266980.5123,2021,14,1495.340527552
2742,394457,75,"Charleston, SC",msa,SC,2021-01-31,0.02062007781,0.02462641381,1460.0,51.0,0.5324192407,0.2215387476,0.9942033364,314255,391784.0,50.0,1151.0,1149,3639,1454.900199,305105.5299,2021,15,777.3320914220001
2743,394458,23,"Charlotte, NC",msa,NC,2021-01-31,0.02577208226,0.03133617596,3047.0,40.0,0.4564993481,0.3790124921,1.0,289198,318195.0,27.0,2157.0,2577,5419,1422.112057,274751.0132,2021,16,1390.9535136606999
2744,394463,3,"Chicago, IL",msa,IL,2021-01-31,0.02644125692,0.03013405016,11100.0,62.0,0.6092691706,0.2649328961,0.9853167633,265235,296567.0,52.0,7969.0,8388,31354,1663.262216,252766.5191,2021,17,6762.887793659999
2745,394466,28,"Cincinnati, OH",msa,OH,2021-01-31,0.03356094007,0.03896433641,2029.0,50.0,0.4665293425,0.3439752043,1.0,202293,221483.0,26.0,1826.0,1863,4464,1220.174963,219356.0234,2021,1,946.5880359325
2746,394475,35,"Cleveland, OH",msa,OH,2021-01-31,0.03821189328,0.04367756733,1759.0,40.0,0.4729276046,0.3744082999,1.0,171820,173633.0,54.0,1998.0,1782,6419,1174.923413,177528.314,2021,1,831.8796564913999
2747,394484,80,"Colorado Springs, CO",msa,CO,2021-01-31,0.02461626317,0.02921592245,897.0,,0.2949705192,0.4872413273,1.002020202,370400,391082.0,45.0,395.0,862,2134,1516.418661,393178.3178,2021,18,264.58855572240003
2748,394486,72,"Columbia, SC",msa,SC,2021-01-31,0.02714752326,0.03175137249,859.0,47.0,0.4923012178,0.2670322733,0.9940213194,197168,217967.0,45.0,83.0,765,1981,1170.110165,177801.9743,2021,15,422.8867460902
2749,394492,32,"Columbus, OH",msa,OH,2021-01-31,0.02642104283,0.03190039929,1650.0,48.0,0.3678389086,0.4550582035,1.0,226854,241300.0,23.0,1660.0,1679,3614,1263.034609,242276.579,2021,1,606.9341991900001
2750,394514,4,"Dallas, TX",msa,TX,2021-01-31,0.0233350973,0.02757415919,5969.0,29.0,0.4706233292,0.3294363979,1.0,301082,328559.0,45.0,6660.0,6779,19294,1450.740168,292574.1285,2021,6,2809.1506519948
2751,394528,90,"Deltona, FL",msa,FL,2021-01-31,0.02356935618,0.02824027922,1213.0,42.0,0.6053224322,0.1817332539,0.98423871,251124,281633.0,48.0,780.0,1251,3940,1435.9107,255657.0715,2021,14,734.2561102586001
2752,394530,19,"Denver, CO",msa,CO,2021-01-31,0.02300670168,0.02605384204,3056.0,38.0,0.3288027011,0.4651371694,1.0,464793,476600.0,25.0,2878.0,2961,6274,1684.397804,509035.0341,2021,18,1004.8210545615999
2753,394531,84,"Des Moines, IA",msa,IA,2021-01-31,0.022945296,0.0270763015,811.0,48.0,0.5171559621,0.2609158659,0.9969876371,229086,258300.0,59.0,705.0,782,2801,1089.038932,223262.08,2021,19,419.41348526310003
2754,394532,14,"Detroit, MI",msa,MI,2021-01-31,0.03422228649,0.04111013817,6225.0,49.0,0.4988405112,0.3430452283,0.9993205783,210118,213267.0,39.0,3483.0,4050,11649,1192.534433,199978.9985,2021,20,3105.28218222
2755,394549,95,"Durham, NC",msa,NC,2021-01-31,0.0254811108,0.03299796168,613.0,39.0,0.4034089772,0.4673460264,1.0,295703,335583.0,33.0,501.0,457,1108,1359.655117,300289.46,2021,16,247.2897030236
2756,394561,69,"El Paso, TX",msa,TX,2021-01-31,0.02658766288,0.03265480783,610.0,44.0,0.3349084795,0.350597866,1.0,175790,214477.0,,216.0,676,2069,1208.898913,153889.439,2021,6,204.29417249500003
2757,394602,152,"Fort Collins, CO",msa,CO,2021-01-31,0.0178195869,0.02691628014,425.0,39.0,0.4594913359,0.2934181413,0.9981818182,405733,438333.0,40.0,281.0,334,973,1569.953627,461916.3141,2021,18,195.2838177575
2758,394619,57,"Fresno, CA",msa,CA,2021-01-31,0.02517678686,0.03044818048,691.0,43.0,0.3540453016,0.4818270969,1.0,314368,341333.0,29.0,318.0,580,1278,1582.958853,305782.524,2021,7,244.64530340559998
2759,394640,53,"Grand Rapids, MI",msa,MI,2021-01-31,0.03331268283,0.03923140912,1289.0,48.0,0.3684954765,0.4801479817,1.0,224591,239933.0,27.0,855.0,808,1804,1224.550738,244969.3599,2021,20,474.9906692085
2760,394648,76,"Greensboro, NC",msa,NC,2021-01-31,0.03201551228,0.03892627718,765.0,42.0,0.4021749046,0.461097029,1.0,187758,214933.0,25.0,633.0,642,1644,1159.822386,181858.3151,2021,16,307.663802019
2761,394653,61,"Greenville, SC",msa,SC,2021-01-31,0.02540424503,0.0306440335,978.0,42.0,0.515351307,0.2670296685,0.9963984657,236361,258267.0,40.0,824.0,936,2840,1241.190356,213057.8504,2021,15,504.013578246
2762,394669,49,"Hartford, CT",msa,CT,2021-01-31,0.03526283506,0.04000287325,1291.0,48.0,0.4325342501,0.4294906642,1.0,256948,271317.0,38.0,930.0,947,3005,1466.031062,271574.6693,2021,13,558.4017168791
2763,394692,5,"Houston, TX",msa,TX,2021-01-31,0.0264377425,0.03079758111,5272.0,38.0,0.5982833974,0.2128852057,0.9873712442,264285,313666.0,48.0,6016.0,6095,20372,1413.671248,241063.5262,2021,6,3154.1500710928003
2764,394705,34,"Indianapolis, IN",msa,IN,2021-01-31,0.03073193514,0.03643512205,1908.0,45.0,0.479034569,0.2985350917,0.998,215388,218333.0,27.0,2031.0,1907,4599,1243.779742,212361.0556,2021,21,913.9979576520001
2765,394714,40,"Jacksonville, FL",msa,FL,2021-01-31,0.02373510564,0.02916698094,2234.0,44.0,0.5474335289,0.2046022581,0.9912058599,269225,282333.0,36.0,2082.0,2082,5552,1372.9082,258746.8628,2021,14,1222.9665035625999
2766,394735,31,"Kansas City, MO",msa,MO,2021-01-31,0.03152505626,0.03780533723,2233.0,42.0,0.3644771848,0.4150395253,1.0,249232,269967.0,29.0,2290.0,2227,5535,1158.887383,237527.6524,2021,22,813.8775536584001
2767,394753,65,"Knoxville, TN",msa,TN,2021-01-31,0.02915372943,0.03425565849,1079.0,43.0,0.4630645167,0.3178347111,1.0,230403,244500.0,34.0,904.0,903,2459,1246.380783,228126.5696,2021,23,499.6466135193
2768,394766,82,"Lakeland, FL",msa,FL,2021-01-31,0.02555983633,0.03098859782,860.0,44.0,0.5425776502,0.240625211,0.9927032658,223857,236317.0,35.0,885.0,902,2487,1450.811316,227008.2101,2021,14,466.616779172
2769,394775,30,"Las Vegas, NV",msa,NV,2021-01-31,0.01866963449,0.02188666981,3286.0,32.0,0.541900227,0.2165025142,0.9934378575,319347,329963.0,51.0,,3076,9758,1452.849331,329663.5427,2021,24,1780.684145922
2770,394798,81,"Little Rock, AR",msa,AR,2021-01-31,0.03265980888,0.03648991869,826.0,41.0,0.4983508153,0.2293557969,0.9986102425,183630,204633.0,46.0,470.0,741,2245,1007.99636,164887.1088,2021,25,411.63777343780004
2771,394807,46,"Louisville, KY",msa,KY,2021-01-31,0.02874390972,0.03321771647,1514.0,42.0,0.4713362302,0.3003740372,0.9994617481,209285,221250.0,33.0,940.0,1313,3349,1095.946751,210415.2026,2021,26,713.6030525228
2772,394816,88,"Madison, WI",msa,WI,2021-01-31,0.03046725882,0.0380325697,531.0,40.0,0.3510357815,0.4777777778,1.000074487,295490,320500.0,53.0,213.0,443,1848,1208.229811,328433.1945,2021,27,186.3999999765
2773,394843,67,"McAllen, TX",msa,TX,2021-01-31,0.03193755386,0.03843807111,282.0,37.0,0.5805716756,0.240115166,0.9850654655,179461,207633.0,73.0,287.0,393,1602,998.8119962,132940.756,2021,6,163.7212125192
2774,394849,44,"Memphis, TN",msa,TN,2021-01-31,0.02845278339,0.03654046034,1408.0,45.0,0.3993410091,0.4059281702,1.0,215141,228933.0,23.0,540.0,1189,2909,1213.695454,180900.532,2021,23,562.2721408128
2775,394856,8,"Miami, FL",msa,FL,2021-01-31,0.0304799129,0.03523195737,9350.0,45.0,0.7194514824,0.1426230526,0.9728935429,330158,375333.0,82.0,7088.0,11118,48029,1942.208423,320302.3864,2021,14,6726.87136044
2776,394862,41,"Milwaukee, WI",msa,WI,2021-01-31,0.03242729842,0.03719027839,1121.0,33.0,0.4435145758,0.45626524,0.9981502562,223237,221600.0,57.0,70.0,858,3211,1106.571649,274720.3353,2021,27,497.1798394718
2777,394865,16,"Minneapolis, MN",msa,MN,2021-01-31,0.02981034342,0.03267429566,4046.0,45.0,0.3083262871,0.5140456952,1.000300252,304775,314933.0,42.0,2851.0,2743,8400,1498.55848,323952.9902,2021,28,1247.4881576066
2778,394902,37,"Nashville, TN",msa,TN,2021-01-31,0.02546327928,0.03059406727,2547.0,24.0,0.3912590595,0.3383527871,1.0,316895,344409.0,47.0,,1970,6366,1522.261377,321875.3099,2021,23,996.5368245465
2779,394908,68,"New Haven, CT",msa,CT,2021-01-31,0.03814474969,0.04209055072,894.0,52.0,0.4265117858,0.4430300575,1.0,254727,266633.0,38.0,674.0,679,2141,1617.726936,275508.0832,2021,13,381.3015365052
2780,394910,47,"New Orleans, LA",msa,LA,2021-01-31,0.03029733475,0.03420257421,863.0,46.0,0.5748799958,0.2103992638,0.9883790661,227495,269300.0,43.0,613.0,854,2406,1416.167898,218382.6352,2021,9,496.12143637540004
2781,394913,1,"New York, NY",msa,NY,2021-01-31,0.03452025439,0.03950385943,17944.0,65.0,0.4784426826,0.3916288688,1.0,470918,596600.0,78.0,9138.0,13559,65541,2547.488088,504664.7006,2021,2,8585.1754965744
2782,394931,87,"Ogden, UT",msa,UT,2021-01-31,0.02726733552,0.02903500833,535.0,,0.2191423855,0.6244599398,1.013179092,347358,352933.0,18.0,,597,1060,1415.932343,391714.8499,2021,29,117.2411762425
2783,394935,42,"Oklahoma City, OK",msa,OK,2021-01-31,0.02263862224,0.02650047657,1669.0,47.0,0.4268443109,0.3449564428,1.0,200303,239016.0,42.0,1498.0,1468,4092,1132.942171,179169.0445,2021,30,712.4031548921
2784,394938,59,"Omaha, NE",msa,NE,2021-01-31,0.03316693925,0.03789876957,795.0,38.0,0.3614392585,0.3992319418,1.0,213357,212333.0,30.0,610.0,737,1720,1074.69248,231850.0021,2021,31,287.3442105075
2785,394943,22,"Orlando, FL",msa,FL,2021-01-31,0.02249924662,0.02640597881,3271.0,44.0,0.5994518977,0.2000110312,0.9870595814,281667,299267.0,40.0,3227.0,3364,10110,1540.353013,284823.4576,2021,14,1960.8071573767
2786,394952,71,"Oxnard, CA",msa,CA,2021-01-31,0.02710926156,0.03120600028,647.0,38.0,0.3574469816,0.5077191327,1.000039892,688226,746333.0,25.0,589.0,580,1269,2502.438191,692206.1832,2021,7,231.26819709519998
2787,394974,7,"Philadelphia, PA",msa,PA,2021-01-31,0.03068110039,0.03661160933,6882.0,57.0,0.4005319748,0.3789227528,1.0,278035,276633.0,36.0,5065.0,5054,14422,1573.793205,277558.1879,2021,4,2756.4610505736
2788,394976,11,"Phoenix, AZ",msa,AZ,2021-01-31,0.02007085377,0.02353217097,6903.0,29.0,0.3715337556,0.3773538324,1.0,339926,374300.0,30.0,4891.0,6374,16408,1512.18011,346771.8442,2021,32,2564.6975149068003
2789,394982,27,"Pittsburgh, PA",msa,PA,2021-01-31,0.03592131203,0.04264212019,2150.0,52.0,0.541364341,0.2761574226,0.9901933575,186190,195467.0,51.0,1723.0,1657,6037,1220.849339,177537.523,2021,4,1163.93333315
2790,394998,25,"Portland, OR",msa,OR,2021-01-31,0.02695819877,0.03242202708,2389.0,37.0,0.2911412624,0.5160844486,1.000466127,444928,471666.0,30.0,2392.0,2239,5404,1536.278124,472399.6138,2021,33,695.5364758736
2791,395005,39,"Providence, RI",msa,RI,2021-01-31,0.03267752553,0.03711270658,1444.0,44.0,0.3083642456,0.6059541936,1.011425712,329303,349900.0,41.0,714.0,1220,3715,1592.511806,364927.6622,2021,34,445.2779706464
2792,395006,92,"Provo, UT",msa,UT,2021-01-31,0.02577815499,0.02965963046,431.0,,0.27592268,0.5463210293,1.003745517,388437,414967.0,20.0,,528,985,1464.198334,435132.332,2021,29,118.92267507999999
2793,395012,43,"Raleigh, NC",msa,NC,2021-01-31,0.02136660912,0.02563584996,1388.0,40.0,0.3720550357,0.4906951554,1.0,315883,341633.0,24.0,1316.0,1224,2405,1403.611873,323679.5975,2021,16,516.4123895516
2794,395022,45,"Richmond, VA",msa,VA,2021-01-31,0.02849286775,0.03397210014,1406.0,44.0,0.308293452,0.4779974147,1.0,277878,297317.0,23.0,1301.0,1241,2670,1286.196651,280160.5333,2021,35,433.46059351200006
2795,395025,13,"Riverside, CA",msa,CA,2021-01-31,0.02764667435,0.03278010867,5000.0,40.0,0.3075228126,0.538442011,1.000351922,433107,451667.0,31.0,4510.0,4473,10780,2054.250621,440402.7693,2021,7,1537.6140629999998
2796,395031,52,"Rochester, NY",msa,NY,2021-01-31,0.04391113575,0.04929933762,907.0,58.0,0.3149203293,0.5851363455,1.00843007,173109,188300.0,36.0,707.0,663,1834,1216.872203,189816.5639,2021,2,285.63273867510003
2797,395045,26,"Sacramento, CA",msa,CA,2021-01-31,0.02846536141,0.03312727075,2166.0,34.0,0.277224037,0.5794981292,1.005557403,468637,511667.0,23.0,2039.0,1954,4168,1962.742068,491237.7948,2021,7,600.467264142
2798,395053,48,"Salt Lake City, UT",msa,UT,2021-01-31,0.02467246836,0.02791536201,983.0,,0.3122687172,0.535405187,1.001582631,395089,426600.0,23.0,,1039,2020,1359.541295,437478.7268,2021,29,306.96014900759997
2799,395055,24,"San Antonio, TX",msa,TX,2021-01-31,0.02316609785,0.02871017033,2114.0,28.0,0.4800353616,0.3009840226,1.0,257796,275000.0,53.0,2449.0,2141,6874,1265.412777,230748.4492,2021,6,1014.7947544223999
2800,395056,17,"San Diego, CA",msa,CA,2021-01-31,0.02441194194,0.02884575935,2357.0,34.0,0.3637531295,0.4967116211,1.000010778,655676,704633.0,28.0,2520.0,2416,5531,2346.267966,689737.9221,2021,7,857.3661262315
2801,395057,12,"San Francisco, CA",msa,CA,2021-01-31,0.03883665355,0.04456860544,3076.0,31.0,0.2796629281,0.6368521176,1.020733701,943369,973333.0,32.0,2547.0,2705,6721,2739.0795,999634.7383,2021,7,860.2431668355999
2802,395059,36,"San Jose, CA",msa,CA,2021-01-31,0.03630608116,0.04175035727,1036.0,31.0,0.408923043,0.5046888589,1.000394134,1189666,1194000.0,37.0,702.0,994,2372,2865.209583,1250542.294,2021,7,423.644272548
2803,395078,15,"Seattle, WA",msa,WA,2021-01-31,0.03060483282,0.03489407163,3401.0,34.0,0.2578158253,0.5711685152,1.009852741,547169,562967.0,22.0,3247.0,3039,6372,1812.75989,592058.5957,2021,36,876.8316218453001
2804,395115,85,"Springfield, MA",msa,MA,2021-01-31,0.03327312946,0.03714326508,530.0,52.0,0.376512346,0.5187630189,1.002381277,246846,255350.0,33.0,335.0,455,1207,1441.110209,277256.9938,2021,12,199.55154338
2805,395121,21,"St. Louis, MO",msa,MO,2021-01-31,0.03259512537,0.0389592308,3282.0,50.0,0.4336303572,0.3897633674,1.0,210412,216667.0,36.0,2719.0,2661,8110,1127.974476,196953.8985,2021,22,1423.1748323304
2806,395134,77,"Stockton, CA",msa,CA,2021-01-31,0.03001310754,0.03291373113,545.0,39.0,0.2361555256,0.6509607766,1.013815609,428303,434950.0,18.0,467.0,461,919,2110.740916,447427.2349,2021,7,128.70476145199999
2807,395143,91,"Syracuse, NY",msa,NY,2021-01-31,0.0407653518,0.04882432194,550.0,71.0,0.3720034176,0.5253590301,1.000657068,163144,175633.0,44.0,388.0,381,1308,1185.219435,170326.9357,2021,2,204.60187968
2808,395148,18,"Tampa, FL",msa,FL,2021-01-31,0.02457784807,0.02787050769,4434.0,43.0,0.5510208116,0.2457126712,0.9905017447,264097,276900.0,32.0,4608.0,4575,11591,1519.551285,262824.0976,2021,14,2443.2262786344004
2809,395160,93,"Toledo, OH",msa,OH,2021-01-31,0.04010367739,0.04575267795,396.0,46.0,0.5168511146,0.3337517151,0.99587504,147889,158933.0,36.0,510.0,511,1425,985.0277991,153982.6249,2021,1,204.6730413816
2810,395167,54,"Tucson, AZ",msa,AZ,2021-01-31,0.02647695934,0.0307344183,1532.0,37.0,0.39004708,0.3487598648,1.0,259689,289333.0,29.0,1177.0,1249,3073,1247.872982,257539.4489,2021,32,597.55212656
2811,395169,56,"Tulsa, OK",msa,OK,2021-01-31,0.02710848832,0.03273148995,1180.0,44.0,0.4550935115,0.3339922003,1.0,198913,237967.0,44.0,944.0,1076,3128,1090.170944,174222.342,2021,30,537.01034357
2812,395194,38,"Virginia Beach, VA",msa,VA,2021-01-31,0.0238264447,0.02825673548,2059.0,36.0,0.348394773,0.3435352603,1.0,274908,273622.0,49.0,613.0,2211,6239,1347.637941,276163.8034,2021,35,717.3448376069999
2813,395209,6,"Washington, DC",msa,VA,2021-01-31,0.02621838691,0.03021689607,6900.0,44.0,0.2934524221,0.4698230349,1.0,444683,438600.0,25.0,5749.0,5571,12800,1934.942729,477242.13,2021,37,2024.82171249
2814,395224,94,"Wichita, KS",msa,KS,2021-01-31,0.03151747486,0.03597077817,304.0,37.0,0.4489458101,0.2772123528,1.0,175836,182194.0,36.0,,615,1645,838.2766238,161346.703,2021,38,136.47952627040002
2815,395235,89,"Winston, NC",msa,NC,2021-01-31,0.03255068941,0.03943072166,680.0,42.0,0.4351136128,0.4366394435,1.0,191901,209676.0,31.0,587.0,582,1513,1316.97581,187054.4818,2021,16,295.877256704
2816,395238,58,"Worcester, MA",msa,MA,2021-01-31,0.03441353762,0.04205208216,847.0,51.0,0.3041076315,0.5670090682,1.006064188,320305,333250.0,29.0,495.0,646,1516,1581.360901,348895.7225,2021,12,257.5791638805
2817,753899,2,"Los Angeles, CA",msa,CA,2021-01-31,0.02821987601,0.03314603812,7376.0,38.0,0.3573239716,0.5202061357,1.000193117,732748,849327.0,35.0,6937.0,7131,19808,2407.859625,756989.0781,2021,7,2635.6216145216
2818,753906,73,"North Port, FL",msa,FL,2021-01-31,0.02589191956,0.03065442616,1882.0,43.0,0.67595442,0.1548102696,0.9803306427,311934,354708.0,51.0,1947.0,1849,5369,1682.069283,312669.3602,2021,14,1272.14621844
2819,753924,55,"Urban Honolulu, HI",msa,HI,2021-01-31,0.03120063341,0.03969208985,702.0,34.0,0.4839255499,0.324993957,0.9931930814,630964,602833.0,61.0,,828,3970,2334.453576,709610.2547,2021,39,339.7157360298
2821,394304,83,"Akron, OH",msa,OH,2021-02-28,0.04256859513,0.0485593588,480.0,33.0,0.5018977111,0.3376055213,0.9958847737,158361,154433.0,41.0,633.0,535,1656,962.3371849,174818.012,2021,1,240.91090132800002
2822,394308,64,"Albany, NY",msa,NY,2021-02-28,0.03499704748,0.0428181243,422.0,70.0,0.4603274682,0.4067979702,0.9955017838,220668,233300.0,39.0,481.0,515,1449,1303.395937,258435.3697,2021,2,194.2581915804
2823,394312,62,"Albuquerque, NM",msa,NM,2021-02-28,0.02558801285,0.02895573016,919.0,43.0,0.3977822939,0.3225809631,1.0,255379,283000.0,28.0,889.0,851,1896,1188.908545,249085.9104,2021,3,365.5619280941
2824,394318,70,"Allentown, PA",msa,PA,2021-02-28,0.03651775152,0.04111863484,750.0,45.0,0.3738556738,0.4451281797,1.0,232353,239900.0,39.0,581.0,656,1867,1436.878402,248810.6292,2021,4,280.39175535
2825,394347,9,"Atlanta, GA",msa,GA,2021-02-28,0.02716532669,0.0328891773,7428.0,33.0,0.4441359341,0.3517458035,1.0,286950,309971.0,36.0,7673.0,7712,19327,1551.957605,279801.6095,2021,5,3299.0417184948
2826,394355,29,"Austin, TX",msa,TX,2021-02-28,,,1815.0,32.0,0.2987109347,0.5508767359,1.012162532,388293,417900.0,28.0,1810.0,2034,4455,1501.015391,392363.7091,2021,6,542.1603464804999
2827,394357,63,"Bakersfield, CA",msa,CA,2021-02-28,0.02978491072,0.03491622695,844.0,37.0,0.3370154436,0.4674048738,1.0,278866,283733.0,35.0,747.0,797,1875,1384.644534,268486.9613,2021,7,284.4410343984
2828,394358,20,"Baltimore, MD",msa,MD,2021-02-28,0.03231704354,0.03904689864,3701.0,56.0,0.3500725536,0.3636321549,1.0,309467,291633.0,30.0,2655.0,2568,5910,1541.028125,314486.0205,2021,8,1295.6185208736001
2829,394367,66,"Baton Rouge, LA",msa,LA,2021-02-28,0.02446947702,0.03034553706,886.0,46.0,0.5124202551,0.1471129133,0.9965893546,221228,252100.0,68.0,485.0,838,3085,1245.790038,197447.6087,2021,9,454.0043460186
